Date,Open,High,Low,Close,Adj Close,Volume
20150901,103.760002,105.349998,103.330002,103.849998,103.849998,812700
20150902,104.599998,105.57,104.230003,105.18,105.18,454200
20150903,105.360001,105.940002,104.349998,105.150002,105.150002,303500
20150904,104.220001,105.529999,104.080002,105.5,105.5,496200
20150908,107.489998,109.18,106.68,109,109,455200
20150909,111.730003,111.980003,107.959999,108.18,108.18,561900
20150910,107.779999,108.639999,107.529999,107.93,107.93,384500
20150911,107.620003,110.239998,107.309998,110.220001,110.220001,304600
20150914,110.220001,110.959999,109.370003,110.290001,110.290001,262800
20150915,110.150002,111.919998,109.129997,111.82,111.82,638100
20150916,111.540001,111.989998,110.089996,111.620003,111.620003,339100
20150917,111.629997,113.639999,110.870003,112.599998,112.599998,386900
20150918,111.68,113.089996,111.400002,111.68,111.68,594900
20150921,112.169998,112.650002,110.220001,111.029999,111.029999,358600
20150922,109.889999,111.169998,109.389999,110.870003,110.870003,299900
20150923,111.169998,111.32,110.199997,110.970001,110.970001,177300
20150924,110.18,110.720001,108.910004,110.290001,110.290001,383900
20150925,110.800003,114.699997,110.650002,112.949997,112.949997,666300
20150928,112,112.839996,107.480003,108.540001,108.540001,839300
20150929,107.809998,107.809998,104.300003,105.870003,105.870003,1031100
20150930,107.470001,108.709999,106.980003,107.910004,107.910004,539600
20151001,107.989998,108.919998,103.5,105.330002,105.330002,724000
20151002,105.419998,106.959999,103.75,106.879997,106.879997,1005100
20151005,107.07,108.43,105.910004,108.349998,108.349998,767300
20151006,108.739998,109.209999,106.860001,107.260002,107.260002,655100
20151007,107.370003,108.290001,105.739998,108.029999,108.029999,958000
20151008,102.580002,107.75,100.559998,102.639999,102.639999,3791600
20151009,102.830002,106.330002,102.760002,105.379997,105.379997,1251500
20151012,105.160004,107,104.959999,106.080002,106.080002,587500
20151013,105.459999,106.629997,105.459999,106.169998,106.169998,648700
20151014,106.739998,107.290001,103.970001,104.370003,104.370003,716600
20151015,104.400002,106.010002,103.510002,105.860001,105.860001,650000
20151016,106,106.559998,105.370003,106.220001,106.220001,407100
20151019,105.870003,107.440002,105.379997,107.25,107.25,494500
20151020,107.43,107.470001,105.879997,106.190002,106.190002,346800
20151021,105.709999,105.739998,102.370003,103.459999,103.459999,771300
20151022,104.18,104.699997,102.739998,103.959999,103.959999,365100
20151023,104.919998,105.449997,103.370003,104.099998,104.099998,499000
20151026,103.790001,105.860001,103.660004,105.809998,105.809998,381000
20151027,105.790001,106.169998,104.419998,104.959999,104.959999,418700
20151028,105.510002,110.099998,105.489998,109.709999,109.709999,1465600
20151029,110.129997,110.519997,108.730003,109.400002,109.400002,524200
20151030,109.739998,110.059998,106.529999,106.669998,106.669998,531600
20151102,106.550003,109.650002,106.489998,108.75,108.75,491700
20151103,108.290001,108.82,107.019997,107.169998,107.169998,417800
20151104,106.699997,108.260002,103.879997,105.050003,105.050003,591400
20151105,105.389999,105.860001,103.269997,104.110001,104.110001,577400
20151106,104.07,104.5,102.860001,104.440002,104.440002,434200
20151109,104.209999,104.209999,102.150002,103.040001,103.040001,648800
20151110,102.620003,104.260002,102.360001,104.230003,104.230003,382900
20151111,104.510002,105.949997,103.989998,105.209999,105.209999,399300
20151112,105.080002,105.139999,102.580002,102.889999,102.889999,402500
20151113,102.800003,103.370003,101.379997,101.620003,101.620003,366700
20151116,101.019997,103.629997,100.589996,103.489998,103.489998,415300
20151117,103.800003,104.830002,102.160004,102.239998,102.239998,496800
20151118,102.239998,104.330002,102.199997,104.07,104.07,437900
20151119,104,105.870003,102.07,104.519997,104.519997,478700
20151120,104.989998,105.639999,104.230003,105.019997,105.019997,459600
20151123,104.940002,108.110001,104.940002,107.709999,107.709999,526700
20151124,107.059998,107.860001,105.720001,107.440002,107.440002,422300
20151125,107.860001,109.620003,107.169998,109.150002,109.150002,413200
20151127,109.099998,109.790001,108.260002,108.650002,108.650002,108500
20151130,108.5,109.129997,107.230003,107.470001,107.470001,359600
20151201,107.709999,109.529999,107.709999,108.860001,108.860001,411700
20151202,108.730003,109.68,108.209999,108.800003,108.800003,647900
20151203,109.25,109.669998,106.900002,107.440002,107.440002,523400
20151204,107.879997,110.220001,107.589996,109.830002,109.830002,698300
20151207,109.830002,110.989998,109.370003,110.389999,110.389999,680000
20151208,109.300003,110.879997,109.220001,109.940002,109.940002,696200
20151209,109.790001,110.839996,108.080002,109.099998,109.099998,722000
20151210,109.470001,110.220001,108.709999,109.339996,109.339996,565000
20151211,108.110001,108.980003,107.709999,108.639999,108.639999,629400
20151214,108.410004,109.760002,108.190002,109.379997,109.379997,513300
20151215,110.089996,110.389999,109.540001,109.93,109.93,718500
20151216,110.169998,110.910004,108.589996,109.220001,109.220001,1006600
20151217,109.769997,110.5,109.290001,109.370003,109.370003,856900
20151218,109.199997,109.739998,107.25,108.839996,108.839996,655800
20151221,109.349998,110.129997,109.120003,109.730003,109.730003,868600
20151222,110,110,108.029999,109.410004,109.410004,730400
20151223,109.349998,109.629997,108.099998,109.480003,109.480003,654800
20151224,109.610001,109.699997,109.160004,109.540001,109.540001,506000
20151228,109.669998,110.18,108.360001,110.129997,110.129997,1176400
20151229,110.400002,112.800003,110.169998,112,112,1034300
20151230,112.410004,112.82,111.269997,111.510002,111.510002,572700
20151231,111.150002,112.449997,110.860001,111.25,111.25,596600
20160104,109.959999,110.5,108.269997,109.230003,109.230003,867500
20160105,109.230003,110.629997,109.230003,109.93,109.93,809000
20160106,107.889999,110.040001,107.580002,109.769997,109.769997,901800
20160107,108,109.489998,106.730003,106.75,106.75,963100
20160108,107.089996,109.800003,107.019997,108.970001,108.970001,1002200
20160111,109.190002,110.099998,105.25,106.220001,106.220001,1025000
20160112,106.620003,109.980003,106.620003,109.760002,109.760002,905500
20160113,109.709999,110.639999,107.639999,107.959999,107.959999,1449300
20160114,107.970001,108.239998,104.800003,107.139999,107.139999,791900
20160115,105.160004,105.330002,101.010002,104.160004,104.160004,1671900
20160119,104.660004,106.32,103.779999,104.919998,104.919998,728900
20160120,103.220001,107.019997,101.300003,106.459999,106.459999,1033200
20160121,106.699997,108.489998,105.43,107.709999,107.709999,1205400
20160122,108.489998,111.800003,108.300003,111.599998,111.599998,1499900
20160125,111.959999,112,110.300003,110.730003,110.730003,882700
20160126,110.769997,112.690002,110.290001,112.169998,112.169998,528600
20160127,111.660004,112.370003,110.360001,111.059998,111.059998,421900
20160128,111.519997,112.709999,110.470001,112.199997,112.199997,464000
20160129,112.260002,113.980003,111.480003,113.93,113.93,796300
20160201,113.550003,114.760002,113.07,114.349998,114.349998,734500
20160202,113.790001,114.169998,112.760002,113.75,113.75,616300
20160203,114.120003,114.510002,112.190002,113.800003,113.800003,799800
20160204,113.57,114.290001,112.5,114,114,612000
20160205,114,114.480003,109.989998,110.370003,110.370003,929600
20160208,109,109.019997,106.339996,108.160004,108.160004,1085100
20160209,107.199997,108.82,104.099998,105.620003,105.620003,1310200
20160210,106.949997,109.139999,106.720001,107,107,716200
20160211,105.449997,107.540001,104.18,106.900002,106.900002,918900
20160212,107.839996,110.199997,107.309998,109.5,109.5,660200
20160216,110.57,111.489998,109.580002,111.080002,111.080002,598900
20160217,111.540001,114.529999,111.540001,112.949997,112.949997,911800
20160218,112.739998,113.779999,111.800003,112.040001,112.040001,870000
20160219,112.029999,113.230003,110.900002,112.870003,112.870003,1564700
20160222,114.209999,115.860001,113.419998,115.089996,115.089996,814500
20160223,115.129997,118.050003,115.040001,117.620003,117.620003,1344800
20160224,117,119,115.849998,117.610001,117.610001,2307100
20160225,126.900002,133.919998,124.480003,132.899994,132.899994,4701300
20160226,133.029999,135.279999,132.509995,134.389999,134.389999,2031100
20160229,133.580002,135.429993,131,133.039993,133.039993,1788700
20160301,133.759995,134.970001,131.649994,134.149994,134.149994,1544800
20160302,133.389999,133.75,131.759995,133.059998,133.059998,1112900
20160303,132.149994,133.240005,130.509995,132.839996,132.839996,1109300
20160304,132.910004,133.960007,131.990005,132.990005,132.990005,1488000
20160307,132.460007,134.559998,131.830002,134.020004,134.020004,994400
20160308,133.139999,135.990005,133.059998,134.240005,134.240005,800400
20160309,134.559998,136.330002,133.360001,133.779999,133.779999,840800
20160310,134.580002,135.470001,131.490005,133.009995,133.009995,738600
20160311,133.580002,133.800003,131.509995,131.720001,131.720001,972500
20160314,131.990005,132.839996,131.169998,132.649994,132.649994,703500
20160315,131.610001,132.639999,131.169998,131.199997,131.199997,601900
20160316,130.809998,132.289993,130.610001,131.850006,131.850006,519500
20160317,131.539993,131.990005,130.940002,131.270004,131.270004,383100
20160318,130.929993,132.089996,130.160004,130.809998,130.809998,1129900
20160321,131,131.660004,130.910004,131.169998,131.169998,739200
20160322,131.580002,131.979996,130.300003,130.729996,130.729996,584300
20160323,131.059998,131.509995,130,130.119995,130.119995,627500
20160324,129.850006,129.850006,128.419998,128.740005,128.740005,691500
20160328,129.380005,130.130005,128.529999,129.149994,129.149994,465200
20160329,129.25,130.160004,128.690002,130.089996,130.089996,643800
20160330,130.779999,131.339996,130,130.970001,130.970001,712900
20160331,130.830002,132.169998,129.800003,131.860001,131.860001,885500
20160401,131.490005,134.100006,131.240005,133.470001,133.470001,676900
20160404,133.850006,134.389999,132.699997,133.360001,133.360001,583000
20160405,131.970001,133.279999,131.199997,132.320007,132.320007,623500
20160406,132.679993,136.080002,132.419998,135.940002,135.940002,964100
