Date,Open,High,Low,Close,Adj Close,Volume,,,
4/18/2017,141.410004,142.039993,141.110001,141.199997,141.199997,14697500,,,
4/19/2017,141.880005,142,140.449997,140.679993,140.679993,17328400,,,
4/20/2017,141.220001,142.919998,141.160004,142.440002,142.440002,23319600,,,
4/21/2017,142.440002,142.679993,141.850006,142.270004,142.270004,17320900,,,
4/24/2017,143.5,143.949997,143.179993,143.639999,143.639999,17134300,,,
4/25/2017,143.910004,144.899994,143.869995,144.529999,144.529999,18871500,,,
4/26/2017,144.470001,144.600006,143.380005,143.679993,143.679993,20041200,,,
4/27/2017,143.919998,144.160004,143.309998,143.789993,143.789993,14246300,,,
4/28/2017,144.089996,144.300003,143.270004,143.649994,143.649994,20860400,,,
5/1/2017,145.100006,147.199997,144.960007,146.580002,146.580002,33602900,,,
5/2/2017,147.539993,148.089996,146.839996,147.509995,147.509995,45352200,,,
5/3/2017,145.589996,147.490005,144.270004,147.059998,147.059998,45697000,,,
5/4/2017,146.520004,147.139999,145.809998,146.529999,146.529999,23371900,,,
5/5/2017,146.759995,148.979996,146.759995,148.960007,148.960007,27327700,,,
5/8/2017,149.029999,153.699997,149.029999,153.009995,153.009995,48752400,,,
5/9/2017,153.869995,154.880005,153.449997,153.990005,153.990005,39130400,,,
5/10/2017,153.630005,153.940002,152.110001,153.259995,153.259995,25805700,,,
5/11/2017,152.449997,154.070007,152.309998,153.949997,153.949997,27255100,,,
5/12/2017,154.699997,156.419998,154.669998,156.100006,156.100006,32527000,,,
5/15/2017,156.009995,156.649994,155.050003,155.699997,155.699997,26009700,,,
5/16/2017,155.940002,156.059998,154.720001,155.470001,155.470001,20048500,,,
5/17/2017,153.600006,154.570007,149.710007,150.25,150.25,50767700,,,
5/18/2017,151.270004,153.339996,151.130005,152.539993,152.539993,33568200,,,
5/19/2017,153.380005,153.979996,152.630005,153.059998,153.059998,26960800,,,
5/22/2017,154,154.580002,152.910004,153.990005,153.990005,22966400,,,
5/23/2017,154.899994,154.899994,153.309998,153.800003,153.800003,19918900,,,
5/24/2017,153.839996,154.169998,152.669998,153.339996,153.339996,19178000,,,
5/25/2017,153.729996,154.350006,153.029999,153.869995,153.869995,19235600,,,
5/26/2017,154,154.240005,153.309998,153.610001,153.610001,21927600,,,
5/30/2017,153.419998,154.429993,153.330002,153.669998,153.669998,20126900,,,
5/31/2017,153.970001,154.169998,152.380005,152.759995,152.759995,24451200,,,
6/1/2017,153.169998,153.330002,152.220001,153.179993,153.179993,16404100,,,
6/2/2017,153.580002,155.449997,152.889999,155.449997,155.449997,27661800,,,
