Date,Open,High,Low,Close,Adj Close,Volume
20160126,115.18,117.099998,113.900002,116.07,116.07,776200
20160127,115.629997,117.970001,113.660004,115.230003,115.230003,828800
20160128,117.150002,121.230003,116.25,120.370003,120.370003,1090900
20160129,120.779999,122.699997,119.57,119.730003,119.730003,858500
20160201,116.379997,120.120003,115,119.529999,119.529999,664900
20160202,116.769997,116.769997,111.870003,113.379997,113.379997,1176500
20160203,115.309998,116.050003,111.650002,115.589996,115.589996,1055100
20160204,116.169998,126.370003,116.029999,123.470001,123.470001,1540300
20160205,121.900002,122.589996,119.400002,120.910004,120.910004,651200
20160208,118.68,122.330002,117.419998,121.849998,121.849998,1252600
20160209,120.269997,126.230003,119.18,124.099998,124.099998,1567400
20160210,123,126.139999,123,124.839996,124.839996,1187100
20160211,120.150002,122.239998,117.360001,121.080002,121.080002,874800
20160212,122.190002,125.300003,120.760002,124.010002,124.010002,627400
20160216,125.800003,126,121.529999,124.75,124.75,669100
20160217,126.5,130.570007,125.550003,129.779999,129.779999,792600
20160218,130.440002,130.460007,125,126.629997,126.629997,734300
20160219,124.900002,127.169998,123.93,125.900002,125.900002,939500
20160222,128.009995,129.220001,127.209999,127.290001,127.290001,1080700
20160223,126.809998,126.900002,121.82,122.339996,122.339996,873000
20160224,120.269997,121.010002,117.209999,120.349998,120.349998,1229100
20160225,121.529999,121.860001,119.010002,120.25,120.25,1096600
20160226,121.730003,123.800003,120.360001,120.800003,120.800003,1048500
20160229,120.949997,122.709999,120.190002,121.190002,121.190002,1140600
20160301,122.279999,125.370003,121.809998,122.959999,122.959999,1536800
20160302,121.809998,123.129997,119.919998,119.949997,119.949997,1164400
20160303,119.900002,122.610001,119.410004,121.980003,121.980003,965000
20160304,122.360001,126.839996,121.790001,125.260002,125.260002,960500
20160307,124.900002,131.929993,124.599998,131.800003,131.800003,1492100
20160308,130.559998,131.520004,125.400002,125.629997,125.629997,993000
20160309,126.870003,129.619995,125.830002,129.080002,129.080002,975400
20160310,129.259995,131.100006,124.5,125.699997,125.699997,1083100
20160311,127.5,132.220001,127.309998,131.970001,131.970001,774000
20160314,130.850006,132.979996,130.529999,131.949997,131.949997,647500
20160315,130.949997,130.990005,126.720001,126.989998,126.989998,1684700
20160316,128,128.139999,125.699997,127.290001,127.290001,1062500
20160317,128.110001,131.389999,126.230003,130.139999,130.139999,1413500
20160318,131.979996,134.229996,131.490005,133.869995,133.869995,1201300
20160321,133.509995,135.770004,133.300003,134.770004,134.770004,803200
20160322,133.330002,134.009995,130.600006,130.759995,130.759995,590500
20160323,131.089996,131.149994,129,129.190002,129.190002,477400
20160324,127.510002,129.660004,126.629997,129.169998,129.169998,455200
20160328,129.419998,129.869995,126.489998,128.110001,128.110001,501300
20160329,127.379997,131.649994,126.330002,131.139999,131.139999,495300
20160330,132.630005,135.580002,132.630005,134.039993,134.039993,977200
20160331,134.440002,134.619995,132.210007,132.690002,132.690002,540800
20160401,131.529999,132.220001,128.639999,132,132,1039700
20160404,131.919998,133.300003,131.190002,131.539993,131.539993,958700
20160405,129.660004,131.929993,128.919998,130.75,130.75,644700
20160406,131.119995,131.160004,128.899994,130.050003,130.050003,475800
20160407,128.770004,130.5,128.389999,130.020004,130.020004,546500
20160408,132,134.970001,131.820007,134.789993,134.789993,845600
20160411,136.789993,141.070007,136.199997,139.369995,139.369995,2283100
20160412,139.770004,144.940002,139.770004,144.169998,144.169998,1395100
20160413,146.080002,151.360001,145.779999,149.820007,149.820007,1668100
20160414,149.520004,149.789993,147.240005,147.830002,147.830002,1215900
20160415,147.389999,147.929993,146.059998,146.169998,146.169998,632600
20160418,145.029999,146.949997,143.800003,145.75,145.75,755700
